id,asins,brand,categories,dateAdded,dateUpdated,ean,features.key,features.value,manufacturer,manufacturerNumber,name,sizes,upc,weight
AVpiUk0BLJeJML43kjTv,B008XDLEOC,Bear Creek,"Grocery & Gourmet Food,Soups,Food",2016-11-11T09:22:16Z,2017-06-26T00:35:35Z,7.60E+11,Ingredients,"Enriched Egg Noodles (Wheat Flour, Eggs, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid),Sugar,Soy Sauce (Wheat, Soybeans, Salt),Modified Corn Starch,Chow Mein Flavor (Citric Acid, Roasted Sesame Oil, Onions),Salt,Partially Hydrogenated Soybean Oil,Bell Peppers,Mushrooms,Monosodium Glutamate,Malic Acid,Tofu (Soybean, Calcium Sulfate),Vinegar,Caramel (Color),Spices.",B & G FOODS INC.,,Bear Creek Soup Mix,,7.60E+11,7.2 ounces
AVpe_FxXLJeJML43z1u9,,Rokeach,"Fresh Food,Food,Fish,Grocery",2017-01-07T20:11:07Z,2017-01-07T20:11:07Z,70420000041,Ingredients,"Water,Carp,Whitefish,Egg Whites,Sugar,Mullet,Matzo Meal (Passover Wheat Flour and Water),Onion,Salt,Pike,Monosodium Glutamate,Xanthan Gum,Carob Seed Gum,Pepper,Natural Flavorings.",Rokeach,175505,Gefilte Fish,,70420000041,
AVpfzMmAilAPnD_xif4k,"B002DHSE42,B00032C7ZG,B0029JXBJM,B002768B5G",Pop-Tarts,"Food & Beverage,Breakfast & Cereal,Toaster Pastries,Food,Grocery & Gourmet Food,Breakfast Foods,Food & Grocery,Grocery",2015-08-24T21:43:04Z,2017-09-18T22:10:07Z,38000311109,ingredients,"Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Vitamin B1 [Thiamin Mononitrate] Vitamin B2 [Riboflavin], Folic Acid), Sugar, Soybean and Palm Oil (with TBHQ for Freshness), Corn Syrup, Dextrose, High Fructose Corn Syrup, Cracker Meal, Contains Two Percent or Less of Molasses, Salt, Calcium Carbonate, Leavening (Baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Cinnamon, Wheat Starch, Gelatin, Caramel Color, Soy Lecithin, Vitamin A Palmitate, Niacinamide, Reduced Iron, Vitamin B6 (Pyridoxine Hydrochloride), Vitamin B2 (Riboflavin), Vitamin B1 (Thiamin Hydrochloride).",Pop-Tarts,14895488,Kellogg's174 Pop-Tarts174 Frosted Brown Sugar Cinnamon Pastries - 8ct,,"38,000,311,109,492,300,000,000",0.8763 lbs
AVpggnfhilAPnD_xtaac,B00882DEJ6,,"Grocery,Grocery & Gourmet Food,Canned & Jarred Food",2015-11-16T05:45:54Z,2016-08-26T18:07:59Z,,Ingredients,"Mustard Leaves,Onion,Ginger,Garlic,Chillies,Salt,Cornflour and Vegetable Oil.",Natco,JMO-000-884,Natco - Sarson Ka Saag - 800g,,,800 Grams
AVpfrBuWLJeJML43Blvy,B001EO5OYI,Alaska Smokehouse,"Grocery & Gourmet Food,Food & Beverage Gifts,grocery",2014-12-04T10:56:02Z,2017-05-17T16:36:08Z,,Ingredients,"Salmon,Salt,Spices,Natural Alder Smoke.",,,Alaska Smokehouse Smoked Sockeye Fillet in Gift Box,,23882830817,1.5 pounds
AVpfJmtw1cnluZ0-e-54,B00BMGSJEU,Kellogg's,"Food & Grocery,Snacks,Fruit Snacks,grocery,Food",2015-06-02T01:45:58Z,2017-07-28T13:24:45Z,38000543647,Ingredients,"Corn Syrup,Sugar,Apple Puree Concentrate,Water,Modified Cornstarch,Gelatin,Contains Two Percent Or Less of Citric Acid,Ascorbic Acid (Vitamin C),Natural And Artificial Flavors,Coconut Oil*,Carnauba Wax,Red #40,Yellow #5,Sodium Citrate,Blue #1. *Adds A Trivial Amount of Fat.",,033W005039957001,"Marvel The Avengers Fruit Snacks, 8 oz",,38000543647,3.1 pounds
AVpfOxOg1cnluZ0-grl-,B00H3TN5RG,The Great San Saba River Pecan Company,"Grocery & Gourmet Food,Food & Beverage Gifts,Food",2016-02-07T20:23:12Z,2017-06-08T19:55:32Z,,Ingredients,"Apples,Corn Syrup,Sugar,Pecans,Lemon Juice,Spices.",ItemMaster,,The Great San Saba River Pecan Company Apple Pecan Spread,,6.10E+11,1.2 pounds
AVpgJCcc1cnluZ0-xFfU,B012HEMDIS,Byler's Relish House,"Grocery & Gourmet Food,Food & Beverage Gifts,Food",2016-05-16T05:50:21Z,2017-05-17T16:36:12Z,,Ingredients,"sugar,blueberries,jalapenos,water,fruit pectin,citric acid Volume: 1 PT. (16 Fl Oz.),(473ml),Fat Free,Sodium Free,50 calories per serving Daves Specialty Foods is a division of Daves Christmas Wonderland Olde World Market,a WNY tradition and world famous Christmas Store,based in Cheektowaga,NY and serving Buffalo and the WNY area for over 33 years. We are proud to share Buffalos rich ethnic heritage and traditions with our specialty food products.Closely guarded old family recipe Open kettle processing (made in small batches),for superior flavor Homemade in Saegertown,Pa in the heart of Amish country Reg. PA Department of Agriculture and FDA inspected This sweet fresh blueberry jam has a spicy jalapeno kick that will add more flavor than all your other spreads and jams Ingredients: sugar,blueberries,jalapenos,water,fruit pectin,citric acid Volume: 1 PT. (16 Fl Oz.),(473ml),Fat Free,Sodium Free,50 calories per serving Daves Specialty Foods is a division of Daves Christmas Wonderland Olde World Market,a WNY tradition and world famous Christmas Store,based in Cheektowaga,NY and serving Buffalo and the WNY area for over 33 years. We are proud to share Buffalos rich ethnic heritage and traditions with our specialty food products.",Byler's Relish House,30959999,Byler's Homemade Amish Country Blueberry Jalapeno Jam 16oz,,93422833318,2 pounds
AVpftfqi1cnluZ0-p28T,B00579J42O,Byler's Relish House,"Grocery & Gourmet Food,Food & Beverage Gifts,Food",2015-11-09T12:38:48Z,2017-05-17T16:36:12Z,,Ingredients,"grapes,white grape juice,water,sugar-free pectin,citric acidVolume: 1 PT. (16 Fl Oz.),(473ml),Fat Free,Sodium Free,No Sugar AddedDaves Specialty Foods is a division of Daves Christmas Wonderland & Olde World Market,a WNY tradition and world famous Christmas Store,based in Cheektowaga,NY and serving Buffalo and the WNY area for over 33 years. We are proud to share Buffalos rich ethnic heritage and traditions with our specialty food products.No Sugar Added Grape Fruit SpreadItem #DMG BYLERS 231Closely guarded old family recipeOpen kettle processing (made in small batches),for superior flavorHomemade in Saegertown,PA in the heart of Amish CountryReg. PA Department of Agriculture and FDA inspectedThis jelly is just as delicious as our regular flavor,but has 40% less sugar! Real fruit is blended with white grape juice to preserve tasteIngredients: grapes,white grape juice,water,sugar-free pectin,citric acidVolume: 1 PT. (16 Fl Oz.),(473ml),Fat Free,Sodium Free,No Sugar AddedDaves Specialty Foods is a division of Daves Christmas Wonderland & Olde World Market,a WNY tradition and world famous Christmas Store,based in Cheektowaga,NY and serving Buffalo and the WNY area for over 33 years. We are proud to share Buffalos rich ethnic heritage and traditions with our specialty food products.",Byler's Relish House,16102501,Byler's Relish House Homemade Amish Country No Sugar Added Grape Jelly 16 oz.,,7.62E+11,2 pounds
AVpgHkg0ilAPnD_xnvSI,,Hellmanns,"Food & Grocery,General Grocery,Mayonnaise",2015-11-30T21:46:21Z,2017-07-30T04:42:14Z,21000777426,Ingredients,"Soybean Oil,Water,Eggs,Egg Yolks,Vinegar,Contains Less than 2 of Sugar,Salt,Lemon Juice Concentrate,Calcium Disodium EDTA as a Preservative,Dried Garlic,Dried Onions,Spice,Natural Flavor.",,27514911,"Kraft Mayonnaise, Real, 32 fl oz (1 qt) 946 ml",,21000777426,
AVpfLB-qLJeJML4337Fb,B002RIJ5KO,Combos,"Food & Grocery,Snacks,Crackers,grocery",2015-08-24T21:44:05Z,2017-07-28T13:24:45Z,41419162873,Ingredients,"Wheat Flour,Vegetable Oil (Palm Kernel Oil, Palm Oil, Corn Oil, and/or Hydrogenated Palm Oil),Whey,Maltodextrin,Sugar,Food Starch-Modified,Salt,Less than 1.5 - Bakers and Cheddar Cheese (Milk, Cultures, Salt, Enzymes),Leavening (Baking, Soda, Sodium Acid Pyrophosphate),Dextrose,High Fructose Corn Syrup,Soy Lecithin,Coloring (Yellow 5 Lake, Yellow 6 Lake, Blue 1 Lake),Natural Flavors,Hydrolyzed Corn Gluten,Lactic Acid,Yeast Extract,Lactose,Buttermilk Citric Acid.",,48870311,"Snacks, Cheddar Cheese Cracker, 7 oz (198.5 g)",,41419162873,8 pounds
AVphJmej1cnluZ0--9ok,B003L8X0R8,Badia,"Curry Powder,Food,Grocery",2017-01-09T20:06:21Z,2017-07-31T08:06:02Z,33844005177,Ingredients,"Spices Including Turmeric,Salt,Dehydrated Onion.",Badia,33844005177,Badia Curry Powder Jamaican Style -- 16 oz,16,33844005177,
AVphhB6fLJeJML43b1rh,"B008OGCQYK,B00J9GNN1Y",McCormick,"Paprika,grocery,Food",2015-05-25T12:54:01Z,2017-07-31T08:06:10Z,52100010465,Ingredients,"Paprika,and Silicon Dioxide! (Added to Make Free Flowing),.",McCormick,900210218,"Mccormick Paprika, 18-Ounce",,52100010465,1.3 pounds
AVpgL-VXilAPnD_xovlV,,Russell Stover,"Other Grocery,Food,Chocolate",2017-01-18T18:44:59Z,2017-01-18T18:44:59Z,77260002075,Ingredients,"Consist of Chocolate (Sugar Chocolate, Chocolate Processed with Alkali, Cocoa Butter, Whole Milk, Milk Fat, Soy Lecithin/an Emulsifier, Vanillin/an Artificial Flavor),Sugar,Corn Syrup,Condensed Milk,Dairy Cream,Invert Sugar,Partially,Hydrogenated Palm Kernel Oil,Brown Sugar,Coconut with Sodium Metabisulfite,Nuts (Walnuts, Almonds, Pecans),Peanut Butter (Peanuts, Hydrogenated Vegetable Oils (Rapeseed, Cottonseed, Soybean), And Salt),Molasses,Cherries (Cherries, Corn Syrup, Water, Sugar, Citric Acid, Natural and Artificial Flavors, Preserved with Sodium Benzoate, Potassium Sorbate and Sulfur Dioxide, FDC Red 40),Salt,Sorbitol,Apricots with a Trace of Sulfur Dioxide,Cocoa Powder,Natural and Artificial Flavors,Egg Albumen,Raisins,Honey,Butter,Maple Sugar,Invertase (An Enzyme),Soy Lecithin/an Emulsifier,Spice,Tapioca Flour,FDC Colors (Red 40, Blue 1, Yellow 5 6),Carmine Color,Sodium Benzoate (Preservative),and Tocopherols (a Natural Antioxidant),.","Russell Stover Candies, Inc.",207VWM,"Russell Stover Assorted Fine Chocolates, 7.0 Oz",,77260002075,
AVpgo9OL1cnluZ0-4V3p,,Utz,"Chips,Food,Grocery",2016-03-04T09:36:36Z,2016-06-20T08:09:59Z,41780003195,Ingredients,"Corn Meal,Partially Hydrogenated Soybean Oil,Peanut Oil,Maltodextrin,Whey,Palm Oil,Buttermilk Solids,Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes),Salt,Monosodium Glutamate,Sodium Phosphate,Natural Flavor (Contains Milk),Artificial Flavor,Autolyzed Yeast Extract,Lactic Acid,Yellow 5,Yellow 6,Disodium Inosinate,Disodium Guanylate.",Utz Quality Foods,319,"Utz Cheese Flavored Hulless Puff'n Corn, 2.5 Oz",,41780003195,
AVpg59EQilAPnD_xyvtU,"B008FVVDIO,B00AGJWEF4",TASSIMO,"Food,Coffee,grocery",2017-01-16T19:32:44Z,2017-01-16T19:32:44Z,43000050354,Ingredients,100 Arabica Coffee.,Kraft Foods,,Tassimo King of Joe Dark Roast Coffee T Discs 16 Ct Bag,,43000050354,3.2 ounces
AVpiC0HBilAPnD_xAHD0,B004UB72VU,Loriva,"Canola,Food,Sauces,Grocery",2017-01-09T20:06:02Z,2017-08-06T06:39:38Z,36023004107,Ingredients,Cold Pressed Sesame Oil.,Loriva,489435,"Loriva Toasted Sesame Oil, 8 oz",,36023004107,
AVpfvjuyilAPnD_xhdnL,,Del Monte,"Food,Canned Vegetables,Grocery",2016-11-07T00:04:55Z,2016-11-07T00:04:55Z,24000053026,Ingredients,"Peas,Water,Sugar,Sea Salt.",Del Monte Consumer Products,2400005302,"Del Monte Sweet Peas, 29 Oz",,24000053026,
AVpiOVwTilAPnD_xCEiO,,Pillsbury,"Baking,Food,Grocery",2016-11-09T17:31:38Z,2016-11-09T17:31:38Z,51500213216,Ingredients,"Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid),Baking Powder (Baking Soda, Sodium Aluminum Phosphate, Monocalcium Phosphate),Salt,Calcium Sulfate. Contains Wheat",Smucker's,21321,Flour Self Rising,,51500213216,
AVpfhDDl1cnluZ0-mIym,B000F4DKAI,Twinings,"Grocery,Food,Beverages,Tea",2015-09-20T21:21:45Z,2015-09-20T22:51:47Z,70177155766,Ingredients,Fine Black Tea Expertly Selected from the Anhui Province in China and Sri Lanka.,"Twinings North America, Inc.",5330,Twinings English Afternoon Tea,,70177155766,1.2 pounds
AVpffwNBilAPnD_xcxd3,B0051JH03U,Special K,"Food,Breakfast Bars,grocery",2015-05-26T18:38:27Z,2017-03-28T11:47:17Z,38000012839,Ingredients,"Cereal (Rice, Whole Grain Wheat, Sugar, Wheat Bran, Soluble Wheat Fiber, Salt, Malt Flavoring, Maltodextrin, Thiamin Mononitrate Vitamin B1, Riboflavin Vitamin B2),Corn Syrup,Soluble Corn Fiber,Fructose,Strawberry Flavored Fruit Pieces (Sugar, Cranberries, Citric Acid, Natural Strawberry Flavor With Other Natural Flavors, Elderberry Juice Concentrate For Color, Sunflower Oil),Sugar,Vegetable Oil (Soybean and Palm Oil With Tbhq For Freshness, Partially Hydrogenated Palm Kernel Oil),*,Maltodextrin,Contains Two Percent Or Less of Dextrose,Sorbitol,Glycerin,Nonfat Dry Milk,Natural and Artificial Strawberry Flavor,Soy Lecithin,Salt,Natural and Artificial Flavor,Niacinamide,Color Added,Pyridoxine Hydrochloride (Vitamin B6),BHT (Preservative),. *Less Than 0.5g Trans Fat Per Serving. Contains Wheat,Milk and Soy Ingredients.",SPECIAL K,1283,Kellogg's Special K Red Berries Cereal Bar (8 Single Serve Packs),,38000012839,12 ounces
AVpff8FP1cnluZ0-l0e3,B00N24CM98,Lindt,"Food,Chocolate,grocery",2016-10-05T22:31:01Z,2016-10-05T22:31:01Z,9542011758,Ingredients,"White Chocolate [Sugar,Cocoa Butter,Milk,Skim Milk,Soya Lecithin (Emulsifier),Vanillin (Artificial Flavoring),],Vegetable Oil (Coconut, Palm Kernel),Sugar,Cocoa Butter,Milk,Skim Milk,Peppermint Pieces (Sugar, Beet Juice Concentrate, Peppermint Oil, Turmeric Color),Soya Lecithin (Emulsifier),Peppermint Oil,Artificial Flavors. May Contain Peanuts/Tree Nuts.",Lindt & Sprungli,5694DC,"Lindor Peppermint White Chocolate Truffles, 19 Oz",,9542011758,
AVpfr7BfLJeJML43B21N,B008XBJEWS,Hidden Valley,"Food,Salad Dressings,Grocery",2015-11-16T05:28:56Z,2017-01-21T18:04:40Z,71100210323,Ingredients,"Soybean Oil,Water,Sugar,Egg Yolk,Salt,Parmesan Cheese (Pasteurized Part-Skim Milk, Cheese Cultures, Salt, Enzymes),Cultured Nonfat Buttermilk,Vinegar,Soy Sauce (Water, Wheat, Soybeans [Soy], Salt),Spices,Less than 1% of Romano Cheese from Cow's Milk (Pasteurized Part-Skim Milk, Cheese Cultures, Salt, Enzymes),Dried Onion,Dried Garlic,Tamarind Molasses,Phosphoric Acid,Natural Flavor,Monosodium Glutamate,Maltodextrin,Corn Syrup,Caramel Color,Xanthan Gum,Disodium Phosphate,Artificial Flavor,Disodium Inosinate,and,Guanylate,with Sorbic Acid and Calcium Disodium EDTA as Preservatives.",Hidden Valley,323,"Hidden Valley Farmhouse Originals Dressing, Creamy Parmesan, 16 Fluid Ounces",,71100210323,455 Grams
AVpjKIEuLJeJML43sekh,B000FDP5XE,Alessi,"Soups,Food,grocery",2017-01-07T20:14:59Z,2017-01-07T20:14:59Z,71072003749,Ingredients,"Dehydrated Navy Beans,Pasta (Durum Wheat Semolina (Niacin, Ferrous Sulfate, Thiamine Mononitrate, Riboflavin added)),Dehydrated Vegetables (Carrots, Tomato, Garlic, Peas, Zucchini, Broccoli, Celery, Onion, Parsley),Corn Cereal Solids,Salt,Maltodextrin,Monosodium Glutamate,Sugar,Hydrolyzed Corn Gluten,Partially Hydrogenated Soybean,Cottonseed Corn Oil,Autolyzed Yeast Extract,Sunflower Oil,Dehydrated Chicken Meat,Spices,Turmeric,Disodium Inosinate,Disodium Guanylate,Sodium Bisulfite to preserve Freshness,Sodium Aluminosilicate (Anti-Caking agent),.",Vigo Importing Company,20086,"Alessi Traditional Zuppa Toscana Tuscan White Bean Soup, 6.0 Oz",,71072003749,
AVpfMrzILJeJML434eIG,B00IMUHOR2,Malt-O-Meal,"grocery,Food,Cold Cereal",2014-11-04T11:35:44Z,2017-01-16T15:29:45Z,42400924784,Ingredients,"Corn Flour,Sugar,Whole Grain Oat Flour (Includes the Oat Bran),Brown Sugar Syrup,(Coconut Oil and/or Canola Oil and/or Partially Hydrogenated Soybean Oil),Salt,Strawberry Juice Concentrate,Sodium Citrate,Natural and Artificial Flavor,Malic Acid,Yellow 5 6,Red 3 40,Blue 1,Soy Lecithin.Vitamins Minerals: Vitamin B1(Thiamin Mononitrate),Vitamin B2 (Riboflavin),Niacin(Niacinamide),Vitamin B6(Pyridoxine Hydrochloride),Folic Acid,Vitamin B12,Vitamin A Palmitate,Vitamin C(Sodium Ascorbate),Vitamin D,Reduced Iron,Zinc(Zinc Oxide),.",MOM Brands‹¨«‹¨«,92478,Malt-o-meal‹¨«‹¨« Berry Colossal Crunch‹¨«‹¨« Cereal 34.5 Oz. Zip-pak‹¨«‹¨«,,42400924784,4.5 pounds
AVpiLYL_ilAPnD_xBl_f,B001UUVKUS,Roland,"Grocery,Quinoa,Food",2015-10-16T22:02:19Z,2016-07-28T01:57:51Z,,Ingredients,Pre-Washed Quinoa.,American Roland Food Corp.,72176,Roland Pre-washed Red Quinoa,,41224721760,12.8 ounces
AVpfVIo41cnluZ0-iwDF,,Gefen,"Food,Canned Vegetables,Grocery",2017-01-07T20:16:10Z,2017-01-07T20:16:10Z,7.10E+11,Ingredients,"Selected Cucumbers,Water,Acetic Acid,Salt,Spices.",Kenover Marketing Corp.,310301,Pickles Cucumbers In Brine,,7.10E+11,
AVphI2WbLJeJML43XP_F,B005NIGGG6,Hanover,"Food,Canned Vegetables,Grocery",2017-01-07T20:12:10Z,2017-01-07T20:12:10Z,28800163053,Ingredients,"Prepared Great Northern Beans,Water,Salt,and Calcium Chloride.",Hanover Foods Corporation,2880016305,Hanover Beans Great Northern,,28800163053,
AVpiQ7NRilAPnD_xCeMC,,ROLD GOLD,"Food,Pretzels,Grocery",2016-05-05T00:48:04Z,2016-06-20T08:49:13Z,28400035217,Ingredients,"Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, And Folic Acid),Corn Oil,Corn Syrup,Salt,And Less Than 2% of The Following: Maltodextrin (Made from Corn And Potato),Garlic Powder,Natural Flavors,Ammonium Bicarbonate,Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes),Buttermilk,Onion Powder,Yeast Extract,Yeast,Spice,Lactic Acid,Sunflower Oil,Sodium Phosphate,Calcium Lactate,Gum Arabic,Butter Oil,Xanthan Gum,And Lactose. Contains Wheat And Milk Ingredients.",Frito-Lay,2840003521,"Rold Gold Cheesy Garlic Pretzel Nuggets, 10 Oz",,28400035217,
AVpiDDaqLJeJML43hqqv,,Robin Hood,"Baking,Food,Grocery",2017-01-09T20:01:39Z,2017-01-09T20:01:39Z,51500180105,Ingredients,"Enriched Bleached Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid),.",The J.M. Smucker Company,18010,"Robin Hood Premium All-purpose Flour, 5.0 Lb",,51500180105,
AVphUmoC1cnluZ0-BDVz,,DEER PARK,"Food,Beverages,Water,Grocery",2016-05-31T16:17:50Z,2017-01-14T19:45:59Z,82657710167,Ingredients,"Spring Water,CO2,Natural Flavors.",Nestle Waters North America,12128918,"Deer Park Sparkling Lemon Natural Spring Water, 33.8 Fl Oz",,82657710167,
AVph2WD21cnluZ0-HF6A,,Patak's,"Food,Sauces,Grocery",2017-01-07T20:27:05Z,2017-01-07T20:27:05Z,,Ingredients,"Water,Onion,Red Bell Pepper,Raisins,Sugar,Corn Starch,Concentrated Tomato Puree,Creamed Coconut,Spices,Turmeric (Color),Vinegar,Sea Salt,Desiccated Coconut,Garlic.",Ach Food Companies,6927607036,"Patak's Original Simmer Sauce Mild Curry, 15.0 Oz",,69276070360,
AVpf_p9cilAPnD_xlsaf,,Badia,"Beverages,Tea,Food,Grocery",2017-01-07T20:27:25Z,2017-01-07T20:27:25Z,33844002114,Ingredients,Linden Leaves Orange Leaves.,Badia Spices,881193,Linden Leaves Tea,,33844002114,
AVpijlw71cnluZ0-OZKw,,Blue Bird Bakeries,"Food,Snack Cakes,Grocery",2016-03-19T04:21:49Z,2016-06-20T08:11:52Z,72359350303,Ingredients,"Sugar,Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamin Mononitrate, Riboflavin, Folic Acid),Whey (Milk),Eggs,Corn Syrup,Palm Oil,Dextrose,High Fructose Corn Syrup,Partially Hydrogenated Palm Kernel Oil,Contains 2% Or Less of Each of The Following: Cocoa (Natural And Processed With Alkali),Glycerine,Cocoa Powder,Emulsifiers (Propylene Glycol Monostearate, Monoglycerides, Stearoyl Lactylic Acid),Cornstarch,Caramel Color,Salt,Modified Food Starch,Malt Extract,Leavening (Sodium Acid Pyrophosphate, Monocalcium Phosphate, Baking Soda),Mono- And Diglycerides,Guar Gum,Polysorbate 60,Soy Lecithin,Xanthan Gum,Vanillin (An Artificial Flavor),Maltodextrin,Partially Hydrogentated Soybean Oil,Natural And Artificial Flavor,FD&C Red #40. Preserved With Sorbic Acid,Sodium Propionate,And Potassium Sorbate. Manufactured In A Facility That Also Processes Products Containing Tree Nuts.",Flowers Foods,FLOWER723535030,"Blue Bird Bakeries Swiss Rolls, 12ct",,72359350303,
AVpfkM3BLJeJML43_i8P,,Nalley,"Food,Beans,Grocery",2016-11-04T02:57:48Z,2016-11-04T02:57:48Z,41321241215,Ingredients,"Water,Beef,Beans,Contains 2 Or Less of Textured Vegetable Protein (Soy Flour, Caramel Color),Tomato Paste,Salt,Spices,Wheat Flour Enriched With (Niacin, Iron, Thiamine Mononitrate, Riboflavin, Folic Acid),Food Starch-Modified,Hydrolyzed Soy Protein,Monosodium Glutamate,Sugar,Paprika,Flavorings,Citric Acid. Contains Soy,Wheat","Birds Eye Foods, Inc.",280184,Nalley Original Con Carne W/beans Chili 40 Oz Can,,41321241215,
AVpiNePz1cnluZ0-LCMJ,,Lundberg Family Farms,"Food,Boxed Meals,Grocery",2017-01-07T20:29:18Z,2017-01-07T20:29:18Z,73416020337,Ingredients,"Organic Arborio Rice,Organic Parmesan Cheese (Organic Pasteurized Milk, Salt, Cheese Cultures, Enzymes),Sea Salt,Organic Nonfat Milk,Organic Buttermilk Powder,Organic Dried Cane Syrup,Organic Dried Garlic,Organic Dried Onion,Organic Parsley Flakes,Organic Spices (Pepper, Nutmeg),Citric Acid,Organic Natural Cheese Flavor,Organic Sunflower or Safflower Oil,Organic Turmeric.",Lundberg Family Farms,1255595,Organic Alfredo Risotto,,73416020337,
AVpguubgilAPnD_xwlnb,,Ocean Spray,"Food,Beverages,Juice,Grocery",2017-01-14T11:24:08Z,2017-01-14T11:24:08Z,12000071744,Ingredients,"Orange Juice from Concentrate (Filtered Water and Concentrated Orange Juice),Natural Flavor.",Pepsico,1200007174,Ocean Spray‹¨«‹¨« 100% Orange Juice 15.2 Fl. Oz. Bottle,,12000071744,
AVpf7J-bLJeJML43GEYW,,Goya Food,"Food,Beans,Grocery",2017-01-07T20:12:55Z,2017-01-07T20:12:55Z,41331025034,Ingredients,Central American Red Beans. May Contain Soybean and Wheat.,"GOYA FOODS, INC.",2503,"Goya Central American Red Beans, 16.0 Oz",,41331025034,
AVpfsFkC1cnluZ0-pcrL,B00404LFGA,Perfect Pinch,"Grocery,Mexican Seasoning,Food",2016-11-05T22:51:56Z,2017-04-12T13:49:01Z,52100005607,Ingredients,Spices,Mccormick,MCLANE500374942,McCormick Perfect Pinch Fiesta Citrus,,52100005607,3.2 ounces
AVpid10F1cnluZ0-Nimy,,Snapple,"Beverages,Food,Juice,Grocery",2017-01-14T19:48:57Z,2017-01-14T19:48:57Z,76183163764,Ingredients,"Our Real Tea Starts with the Finest Tea Leaves and is made from: Filtered Water,Citric Acid,Tea,Aspartame,Potassium Citrate,Natural Flavors.",Snapple Beverage Corp,7618316376,"Diet Snapple Lemon Tea, 16 Fl Oz",,76183163764,
AVpidF1yLJeJML43l2BO,,Betty Crocker,"Baking,Food,Grocery",2017-01-07T20:18:11Z,2017-01-07T20:18:11Z,71169730039,Ingredients,"Sugar,Partially Hydrogenated Vegetable Oil (Soybean, Cottonseed),Water,Corn Syrup,Modified Cornstarch,Salt,Cornstarch,Mono- and Diglycerides,Natural and Artificial Flavor,Potassium Sorbate (Preservative),Red 40 Lake,Polysorbate 60,Citric Acid,Soy Lecithin,Red 3.",Signature Brands,,Betty Crocker Icing Decor Red,,71169730039,
AVpfBgYzLJeJML430sgM,,Spice Islands,"Food,General Grocery",2016-01-01T02:24:02Z,2016-11-07T00:17:41Z,30684353253,Ingredients,"Dehydrated Garlic,Salt,Spices,Paprika (As Color),Dehydrated Onion,Red Pepper.",Generic,35321,"Spice Islands World Flavors Louisiana Style Cajun Seasoning, 2.3 Oz, (pack of 3)",,30684353253,
AVpiZAYgilAPnD_xDuGK,,Goya Food,"Food,Canned Vegetables,Grocery",2016-11-15T12:45:53Z,2016-11-15T12:45:53Z,41331024983,Ingredients,Golden Hominy.,"GOYA FOODS, INC.",41331024983,Golden Hominy Corn,,41331024983,
